Order_ID,Product_Category,Country,Quantity,Delivery_Time_Days,Column1,Customer_Rating,Year, Unit_Price_USD ,Order_Amount,Return_Rate_%
312,Home & Kitchen,Brazil,1,2,4.95,4.4,2016,$20 ,$20 ,4.95%
313,Clothing,Germany,5,2,4.71,1,2021,$91 ,$455 ,4.71%
314,Electronics,Brazil,9,6,9.56,1.9,2016,"$1,079 ","$9,711 ",9.56%
315,Clothing,South Africa,1,7,4.34,3.7,2023,$132 ,$132 ,4.34%
316,Clothing,India,4,3,7.86,4.6,2020,$176 ,$704 ,7.86%
317,Home & Kitchen,China,6,13,9.42,3.7,2019,$251 ,"$1,506 ",9.42%
318,Clothing,Egypt,10,4,8.77,2.7,2018,$114 ,"$1,140 ",8.77%
319,Clothing,France,8,14,2.09,2.4,2021,$43 ,$344 ,2.09%
320,Home & Kitchen,Ghana,3,12,4.96,4,2017,$252 ,$756 ,4.96%
321,Clothing,Germany,5,3,3.48,4,2012,$63 ,$315 ,3.48%
322,Clothing,South Africa,7,7,4,3.4,2023,$91 ,$637 ,4.00%
323,Clothing,Germany,1,7,3.61,2.2,2022,$103 ,$103 ,3.61%
324,Electronics,China,7,4,8.26,4.7,2015,"$1,444 ","$10,108 ",8.26%
325,Electronics,South Africa,8,13,4.52,3.2,2020,$442 ,"$3,536 ",4.52%
326,Electronics,India,8,7,5.24,4.2,2015,$896 ,"$7,168 ",5.24%
327,Home & Kitchen,Brazil,9,5,9.82,1.9,2014,$311 ,"$2,799 ",9.82%
328,Sports & Outdoors,Brazil,6,1,0.6,2.4,2012,$380 ,"$2,280 ",0.60%
329,Clothing,India,6,10,4.88,4.5,2018,$72 ,$432 ,4.88%
330,Clothing,India,2,4,7.74,1.2,2016,$169 ,$338 ,7.74%
331,Home & Kitchen,Kenya,3,7,1.51,3,2013,$80 ,$240 ,1.51%
332,Clothing,UK,4,13,6.12,2.9,2015,$121 ,$484 ,6.12%
333,Electronics,India,4,2,2.39,4,2014,$967 ,"$3,868 ",2.39%
334,Sports & Outdoors,Germany,8,2,8.67,2.1,2010,$448 ,"$3,584 ",8.67%
335,Beauty & Health,Kenya,1,1,3.27,1.9,2011,$21 ,$21 ,3.27%
336,Clothing,France,10,2,3.29,4.7,2010,$180 ,"$1,800 ",3.29%
337,Electronics,Kenya,4,10,5.98,3.3,2018,"$1,882 ","$7,528 ",5.98%
338,Beauty & Health,USA,4,14,1.84,1.4,2018,$70 ,$280 ,1.84%
339,Sports & Outdoors,Brazil,1,8,2.85,1.8,2025,$87 ,$87 ,2.85%
340,Beauty & Health,China,3,11,4.17,5,2014,$38 ,$114 ,4.17%
341,Electronics,USA,5,8,3.54,1.8,2017,$100 ,$500 ,3.54%
342,Beauty & Health,Germany,6,8,5.25,3.4,2019,$27 ,$162 ,5.25%
343,Home & Kitchen,Ghana,9,1,6,2.7,2013,$404 ,"$3,636 ",6.00%
344,Beauty & Health,Ghana,9,1,5.67,4.5,2010,$20 ,$180 ,5.67%
345,Clothing,India,9,12,6.54,4,2022,$11 ,$99 ,6.54%
346,Clothing,France,1,10,3.08,3.4,2022,$125 ,$125 ,3.08%
347,Home & Kitchen,Kenya,9,4,1.26,1,2013,$90 ,$810 ,1.26%
348,Electronics,Ghana,8,6,7.61,4.5,2016,$894 ,"$7,152 ",7.61%
349,Clothing,South Africa,2,8,8.51,2.8,2020,$28 ,$56 ,8.51%
350,Sports & Outdoors,India,1,13,2.57,4.7,2011,$815 ,$815 ,2.57%
351,Clothing,South Africa,1,2,4.07,3,2011,$44 ,$44 ,4.07%
352,Clothing,France,6,13,4.99,3.8,2015,$124 ,$744 ,4.99%
353,Electronics,Egypt,9,3,5.33,1.3,2018,$590 ,"$5,310 ",5.33%
354,Beauty & Health,China,7,6,6.59,4,2012,$72 ,$504 ,6.59%
355,Clothing,Brazil,5,10,0.42,2.4,2016,$58 ,$290 ,0.42%
356,Home & Kitchen,Kenya,2,4,7.21,2.4,2019,$255 ,$510 ,7.21%
357,Beauty & Health,China,1,12,0.62,1.5,2024,$11 ,$11 ,0.62%
358,Sports & Outdoors,India,2,2,4.68,1.6,2023,$568 ,"$1,136 ",4.68%
359,Electronics,Germany,1,7,8.28,1.7,2018,$470 ,$470 ,8.28%
360,Sports & Outdoors,Nigeria,3,4,4.51,2.3,2020,$684 ,"$2,052 ",4.51%
361,Beauty & Health,Nigeria,6,8,1.49,4.6,2022,$45 ,$270 ,1.49%
362,Beauty & Health,Nigeria,8,8,9.85,2.5,2018,$85 ,$680 ,9.85%
363,Beauty & Health,Ghana,3,7,8.89,3.9,2020,$66 ,$198 ,8.89%
364,Sports & Outdoors,Egypt,10,10,7.71,1.3,2013,$700 ,"$7,000 ",7.71%
365,Beauty & Health,Egypt,9,9,4.12,3.4,2011,$18 ,$162 ,4.12%
366,Sports & Outdoors,Kenya,10,4,1.84,2.9,2024,$504 ,"$5,040 ",1.84%
367,Beauty & Health,Kenya,5,7,9.41,4.9,2010,$58 ,$290 ,9.41%
368,Home & Kitchen,Egypt,7,10,5.32,4.4,2015,$272 ,"$1,904 ",5.32%
369,Beauty & Health,France,8,10,8.52,2.8,2014,$92 ,$736 ,8.52%
370,Sports & Outdoors,Kenya,3,12,3.42,4.1,2015,$482 ,"$1,446 ",3.42%
371,Clothing,France,2,1,3.35,1.8,2016,$57 ,$114 ,3.35%
372,Beauty & Health,India,2,4,9.86,3.2,2018,$55 ,$110 ,9.86%
373,Clothing,USA,5,2,5.22,1.3,2019,$64 ,$320 ,5.22%
374,Home & Kitchen,South Africa,1,9,1.41,2.4,2019,$26 ,$26 ,1.41%
375,Electronics,Brazil,2,5,2.2,1.9,2020,$310 ,$620 ,2.20%
376,Home & Kitchen,India,9,3,4.82,3.9,2015,$258 ,"$2,322 ",4.82%
377,Beauty & Health,China,7,4,0.42,3,2015,$73 ,$511 ,0.42%
378,Clothing,Kenya,6,6,4.63,4,2022,$10 ,$60 ,4.63%
379,Clothing,Egypt,9,10,4.19,3.1,2024,$196 ,"$1,764 ",4.19%
380,Sports & Outdoors,South Africa,7,1,7.79,1.3,2012,$732 ,"$5,124 ",7.79%
381,Clothing,South Africa,5,7,3.55,3.9,2022,$112 ,$560 ,3.55%
382,Sports & Outdoors,UK,9,8,9.83,4.3,2017,$309 ,"$2,781 ",9.83%
383,Electronics,China,6,7,1.81,4.6,2018,"$1,344 ","$8,064 ",1.81%
384,Beauty & Health,India,6,7,5.91,3.3,2010,$50 ,$300 ,5.91%
385,Sports & Outdoors,Egypt,4,9,0.9,4,2025,$206 ,$824 ,0.90%
386,Electronics,Brazil,1,13,7.34,4,2015,"$1,573 ","$1,573 ",7.34%
387,Clothing,Egypt,5,4,9.95,1.6,2016,$156 ,$780 ,9.95%
388,Clothing,Kenya,9,14,8.19,1.7,2020,$165 ,"$1,485 ",8.19%
389,Electronics,Germany,8,7,5.56,1.3,2017,"$1,734 ","$13,872 ",5.56%
390,Clothing,USA,8,9,4.85,2.3,2024,$177 ,"$1,416 ",4.85%
391,Electronics,France,5,5,8.35,2.9,2021,"$1,368 ","$6,840 ",8.35%
392,Sports & Outdoors,Germany,9,2,9.36,5,2019,$332 ,"$2,988 ",9.36%
393,Sports & Outdoors,China,3,5,9.89,2.7,2025,$838 ,"$2,514 ",9.89%
394,Electronics,USA,3,4,3.97,3.9,2024,"$1,619 ","$4,857 ",3.97%
395,Sports & Outdoors,Germany,1,8,9.91,3.8,2020,$41 ,$41 ,9.91%
396,Sports & Outdoors,France,9,5,1.56,1.8,2017,$87 ,$783 ,1.56%
397,Sports & Outdoors,Ghana,6,9,2.54,1.2,2016,$411 ,"$2,466 ",2.54%
398,Home & Kitchen,Egypt,2,9,0.89,3.2,2017,$330 ,$660 ,0.89%
399,Beauty & Health,Germany,8,3,2.72,3.8,2020,$69 ,$552 ,2.72%
400,Clothing,Kenya,9,13,7.68,5,2018,$45 ,$405 ,7.68%
401,Home & Kitchen,Brazil,9,10,8.53,2.4,2019,$469 ,"$4,221 ",8.53%
402,Sports & Outdoors,India,2,6,7.79,4.6,2016,$748 ,"$1,496 ",7.79%
403,Electronics,Nigeria,2,6,6.31,2.5,2024,$640 ,"$1,280 ",6.31%
404,Sports & Outdoors,Kenya,7,4,5.14,3.8,2024,$724 ,"$5,068 ",5.14%
405,Beauty & Health,France,4,11,7.09,3.4,2025,$60 ,$240 ,7.09%
406,Sports & Outdoors,Brazil,1,13,3.91,1.2,2012,$869 ,$869 ,3.91%
407,Electronics,Kenya,8,10,8.41,1.3,2025,$999 ,"$7,992 ",8.41%
408,Beauty & Health,South Africa,2,3,6.77,1.1,2024,$88 ,$176 ,6.77%
409,Sports & Outdoors,Egypt,3,1,6.98,2.5,2018,$769 ,"$2,307 ",6.98%
410,Beauty & Health,Brazil,5,12,5.36,4,2010,$76 ,$380 ,5.36%
411,Clothing,South Africa,3,7,8.85,1.7,2023,$187 ,$561 ,8.85%
412,Clothing,Kenya,7,5,2.52,3.4,2017,$176 ,"$1,232 ",2.52%
413,Sports & Outdoors,USA,7,14,3.81,2.2,2015,$950 ,"$6,650 ",3.81%
414,Beauty & Health,UK,2,10,7.78,4.2,2020,$29 ,$58 ,7.78%
415,Electronics,USA,7,7,4.93,4.2,2012,"$1,585 ","$11,095 ",4.93%
416,Sports & Outdoors,Egypt,6,1,8.89,4.1,2018,$63 ,$378 ,8.89%
417,Clothing,Brazil,10,8,3.46,3.1,2015,$184 ,"$1,840 ",3.46%
418,Clothing,Brazil,9,3,3.69,2.1,2024,$177 ,"$1,593 ",3.69%
419,Sports & Outdoors,Egypt,9,7,8.89,4.2,2016,$306 ,"$2,754 ",8.89%
420,Beauty & Health,South Africa,2,12,4.64,1.7,2025,$73 ,$146 ,4.64%
421,Clothing,UK,7,3,5.16,2.2,2020,$90 ,$630 ,5.16%
422,Beauty & Health,Kenya,5,14,3.33,1.7,2011,$78 ,$390 ,3.33%
423,Clothing,India,6,3,2.77,3.7,2010,$180 ,"$1,080 ",2.77%
424,Clothing,France,1,10,6.56,3.7,2010,$133 ,$133 ,6.56%
425,Home & Kitchen,USA,7,9,1.2,3.6,2012,$197 ,"$1,379 ",1.20%
426,Clothing,USA,6,13,8.79,2.7,2020,$25 ,$150 ,8.79%
427,Electronics,China,4,2,7.79,1.4,2012,"$1,619 ","$6,476 ",7.79%
428,Sports & Outdoors,Nigeria,1,14,1.91,4.6,2017,$599 ,$599 ,1.91%
429,Sports & Outdoors,China,9,4,6.94,3,2016,$906 ,"$8,154 ",6.94%
430,Beauty & Health,UK,4,6,6.03,2.6,2024,$73 ,$292 ,6.03%
431,Clothing,France,2,14,1.85,3.4,2025,$51 ,$102 ,1.85%
432,Electronics,USA,8,3,2.73,1.8,2019,$209 ,"$1,672 ",2.73%
433,Beauty & Health,France,2,12,4.09,1.5,2017,$45 ,$90 ,4.09%
434,Home & Kitchen,India,5,10,6.99,2.6,2010,$320 ,"$1,600 ",6.99%
435,Beauty & Health,Kenya,6,14,6.39,1.9,2013,$88 ,$528 ,6.39%
436,Beauty & Health,Brazil,8,10,5.32,2,2017,$10 ,$80 ,5.32%
437,Clothing,France,1,7,7.68,4.6,2019,$84 ,$84 ,7.68%
438,Home & Kitchen,USA,1,7,7.58,3.1,2011,$195 ,$195 ,7.58%
439,Beauty & Health,South Africa,4,5,6.18,2.9,2016,$21 ,$84 ,6.18%
440,Electronics,UK,5,3,7.87,3.8,2017,$460 ,"$2,300 ",7.87%
441,Electronics,Egypt,9,2,3.34,4.8,2023,"$1,308 ","$11,772 ",3.34%
442,Sports & Outdoors,Germany,7,4,8.81,1.4,2018,$854 ,"$5,978 ",8.81%
443,Home & Kitchen,Ghana,7,14,6.15,4.3,2016,$158 ,"$1,106 ",6.15%
444,Home & Kitchen,Ghana,8,13,8.22,3.3,2021,$450 ,"$3,600 ",8.22%
445,Sports & Outdoors,Germany,5,4,5.46,1.6,2018,$119 ,$595 ,5.46%
446,Beauty & Health,France,5,11,2.18,2.2,2011,$94 ,$470 ,2.18%
447,Home & Kitchen,UK,1,8,5.42,2.9,2020,$486 ,$486 ,5.42%
448,Electronics,France,9,8,3.71,3.8,2010,"$1,369 ","$12,321 ",3.71%
449,Electronics,India,6,13,6.97,2,2025,"$1,362 ","$8,172 ",6.97%
450,Clothing,India,9,5,4.76,3.1,2010,$171 ,"$1,539 ",4.76%
451,Home & Kitchen,India,3,13,8.36,3.7,2020,$226 ,$678 ,8.36%
452,Beauty & Health,Egypt,5,6,6.78,2.8,2021,$85 ,$425 ,6.78%
453,Sports & Outdoors,UK,2,8,6.85,4.5,2013,$134 ,$268 ,6.85%
454,Sports & Outdoors,China,10,1,2.17,4.5,2010,$295 ,"$2,950 ",2.17%
455,Beauty & Health,China,5,5,9.84,2.9,2016,$84 ,$420 ,9.84%
456,Clothing,Germany,8,4,8.42,4.9,2017,$65 ,$520 ,8.42%
457,Sports & Outdoors,India,2,4,7.89,1.3,2012,$198 ,$396 ,7.89%
458,Home & Kitchen,India,8,11,3.3,1,2023,$323 ,"$2,584 ",3.30%
459,Clothing,France,4,2,5.36,2.5,2010,$58 ,$232 ,5.36%
460,Home & Kitchen,Nigeria,10,10,1.37,3.4,2012,$274 ,"$2,740 ",1.37%
461,Electronics,USA,10,1,5.38,3.5,2011,"$1,909 ","$19,090 ",5.38%
462,Clothing,South Africa,1,14,1.46,2.9,2015,$45 ,$45 ,1.46%
463,Sports & Outdoors,Brazil,5,6,5.53,1.5,2020,$904 ,"$4,520 ",5.53%
464,Clothing,South Africa,1,7,6.49,1.7,2016,$44 ,$44 ,6.49%
465,Clothing,Egypt,7,5,3.9,4.4,2018,$39 ,$273 ,3.90%
466,Clothing,France,8,8,4.99,4.5,2014,$127 ,"$1,016 ",4.99%
467,Clothing,Kenya,3,9,8.76,3.7,2013,$72 ,$216 ,8.76%
468,Home & Kitchen,India,3,11,1.09,3.7,2010,$96 ,$288 ,1.09%
469,Electronics,UK,7,11,7.92,3.4,2020,"$1,528 ","$10,696 ",7.92%
470,Beauty & Health,China,4,2,1.71,1.8,2025,$56 ,$224 ,1.71%
471,Clothing,China,3,11,0.37,2.7,2023,$78 ,$234 ,0.37%
472,Sports & Outdoors,France,8,13,1.86,3.8,2015,$400 ,"$3,200 ",1.86%
473,Clothing,UK,3,4,7.65,3.1,2020,$178 ,$534 ,7.65%
474,Sports & Outdoors,Brazil,7,11,4.05,1.1,2017,$329 ,"$2,303 ",4.05%
475,Home & Kitchen,Nigeria,2,9,8.73,4.8,2013,$357 ,$714 ,8.73%
476,Sports & Outdoors,South Africa,1,5,5.25,4.4,2010,$689 ,$689 ,5.25%
477,Beauty & Health,USA,6,3,0.22,2,2023,$95 ,$570 ,0.22%
478,Electronics,Brazil,8,6,7.17,3.5,2023,"$1,179 ","$9,432 ",7.17%
479,Sports & Outdoors,Brazil,1,3,1.1,4.7,2014,$866 ,$866 ,1.10%
480,Sports & Outdoors,South Africa,10,14,7.89,1.4,2019,$444 ,"$4,440 ",7.89%
481,Electronics,Brazil,9,5,1.68,3,2014,"$1,265 ","$11,385 ",1.68%
482,Beauty & Health,Kenya,3,3,3.45,2.8,2011,$25 ,$75 ,3.45%
483,Clothing,Kenya,3,6,7.61,2.6,2015,$129 ,$387 ,7.61%
484,Sports & Outdoors,China,4,12,9.54,4.3,2019,$245 ,$980 ,9.54%
485,Electronics,Ghana,1,10,3.71,2.5,2018,"$1,597 ","$1,597 ",3.71%
486,Home & Kitchen,Ghana,9,5,8.29,1.3,2023,$39 ,$351 ,8.29%
487,Electronics,Kenya,3,14,1.91,1.3,2015,"$1,813 ","$5,439 ",1.91%
488,Home & Kitchen,Germany,10,9,8.07,1.2,2017,$379 ,"$3,790 ",8.07%
489,Beauty & Health,Nigeria,4,3,6.57,2.6,2019,$99 ,$396 ,6.57%
490,Clothing,UK,1,6,1.93,3.9,2012,$62 ,$62 ,1.93%
491,Electronics,Nigeria,4,8,3.03,1.8,2019,"$1,939 ","$7,756 ",3.03%
492,Sports & Outdoors,Egypt,1,7,1.32,3.6,2011,$601 ,$601 ,1.32%
493,Beauty & Health,Brazil,5,6,3.83,3.7,2013,$52 ,$260 ,3.83%
494,Electronics,USA,5,14,2.04,2,2021,$743 ,"$3,715 ",2.04%
495,Sports & Outdoors,Brazil,7,2,6.44,3.4,2018,$427 ,"$2,989 ",6.44%
496,Electronics,Nigeria,8,7,9.95,3.7,2018,$589 ,"$4,712 ",9.95%
497,Home & Kitchen,China,4,8,0.12,2.9,2012,$429 ,"$1,716 ",0.12%
498,Electronics,Kenya,7,1,5.41,2.3,2021,"$1,974 ","$13,818 ",5.41%
499,Electronics,India,4,9,5.74,3.5,2022,$558 ,"$2,232 ",5.74%
500,Electronics,South Africa,3,4,9.14,4.9,2010,"$1,536 ","$4,608 ",9.14%
501,Beauty & Health,Egypt,6,8,5.06,2.7,2010,$9 ,$54 ,5.06%
502,Electronics,Kenya,4,10,5.44,2.6,2013,$437 ,"$1,748 ",5.44%
503,Sports & Outdoors,Nigeria,3,7,4.72,2.9,2013,$982 ,"$2,946 ",4.72%
504,Home & Kitchen,China,9,14,2.69,1.3,2020,$374 ,"$3,366 ",2.69%
505,Home & Kitchen,South Africa,5,13,0.56,3.2,2025,$345 ,"$1,725 ",0.56%
506,Electronics,USA,7,10,4.09,2.3,2021,"$1,336 ","$9,352 ",4.09%
507,Beauty & Health,India,6,7,0.53,1.5,2025,$98 ,$588 ,0.53%
508,Beauty & Health,Nigeria,10,2,5.5,2.9,2024,$87 ,$870 ,5.50%
509,Sports & Outdoors,UK,5,1,3.07,1,2019,$968 ,"$4,840 ",3.07%
510,Electronics,France,7,4,5.34,2.6,2015,$444 ,"$3,108 ",5.34%
511,Home & Kitchen,South Africa,6,12,1.34,1.4,2014,$78 ,$468 ,1.34%
512,Beauty & Health,Nigeria,10,2,9.33,1.1,2015,$39 ,$390 ,9.33%
513,Electronics,China,2,8,8.95,4.3,2019,"$1,647 ","$3,294 ",8.95%
514,Beauty & Health,Kenya,3,10,1.9,4.7,2016,$51 ,$153 ,1.90%
515,Beauty & Health,UK,2,7,3.43,1.8,2016,$94 ,$188 ,3.43%
516,Home & Kitchen,Germany,3,8,6.13,3.2,2019,$325 ,$975 ,6.13%
517,Clothing,South Africa,1,11,0.96,2.1,2023,$121 ,$121 ,0.96%
518,Sports & Outdoors,India,8,6,3.55,3,2019,$344 ,"$2,752 ",3.55%
519,Sports & Outdoors,UK,6,1,2.51,2.7,2018,$486 ,"$2,916 ",2.51%
520,Home & Kitchen,China,2,14,9.16,2.1,2024,$105 ,$210 ,9.16%
521,Beauty & Health,Kenya,8,13,8.53,3.8,2015,$42 ,$336 ,8.53%
522,Electronics,Nigeria,6,13,5.8,1.5,2017,"$1,664 ","$9,984 ",5.80%
523,Beauty & Health,Brazil,7,12,5.2,1.2,2011,$16 ,$112 ,5.20%
524,Home & Kitchen,USA,1,9,9.31,4.1,2017,$161 ,$161 ,9.31%
525,Sports & Outdoors,China,7,6,9.32,3.7,2018,$668 ,"$4,676 ",9.32%
526,Beauty & Health,India,3,12,9.69,3,2013,$86 ,$258 ,9.69%
527,Sports & Outdoors,Brazil,8,13,1.25,2.9,2024,$688 ,"$5,504 ",1.25%
528,Electronics,India,6,10,1.61,3,2014,$358 ,"$2,148 ",1.61%
529,Sports & Outdoors,France,4,1,6.77,2.7,2014,$106 ,$424 ,6.77%
530,Sports & Outdoors,India,8,1,5.41,2.6,2011,$177 ,"$1,416 ",5.41%
531,Clothing,UK,9,8,0.18,3,2014,$195 ,"$1,755 ",0.18%
532,Clothing,France,10,6,0.62,3.1,2018,$97 ,$970 ,0.62%
533,Clothing,USA,2,8,8.88,3.8,2013,$62 ,$124 ,8.88%
534,Sports & Outdoors,UK,6,8,8.69,3.8,2019,$888 ,"$5,328 ",8.69%
535,Home & Kitchen,Ghana,5,11,3.57,2.5,2012,$243 ,"$1,215 ",3.57%
536,Sports & Outdoors,Kenya,5,14,8.91,2.7,2023,$535 ,"$2,675 ",8.91%
537,Home & Kitchen,UK,10,8,5.94,2.5,2016,$71 ,$710 ,5.94%
538,Home & Kitchen,China,3,10,8.06,3.1,2017,$452 ,"$1,356 ",8.06%
539,Clothing,Kenya,8,7,4.27,2.8,2022,$37 ,$296 ,4.27%
540,Beauty & Health,Brazil,8,7,1.13,4.6,2022,$20 ,$160 ,1.13%
541,Electronics,Egypt,5,10,4.34,3.8,2019,$624 ,"$3,120 ",4.34%
542,Clothing,South Africa,8,4,4.57,4.6,2015,$193 ,"$1,544 ",4.57%
543,Clothing,Egypt,10,9,5.51,3.8,2015,$62 ,$620 ,5.51%
544,Beauty & Health,Nigeria,8,12,1.06,4.9,2022,$52 ,$416 ,1.06%
545,Electronics,South Africa,3,2,9.91,3.5,2014,"$1,631 ","$4,893 ",9.91%
546,Sports & Outdoors,India,2,11,2.44,4.9,2025,$300 ,$600 ,2.44%
547,Sports & Outdoors,South Africa,9,9,1.99,1.6,2020,$853 ,"$7,677 ",1.99%
548,Clothing,China,2,10,5.27,1.2,2015,$167 ,$334 ,5.27%
549,Electronics,China,9,3,5.37,3.3,2018,"$1,483 ","$13,347 ",5.37%
550,Clothing,Germany,4,14,4.4,4.9,2024,$12 ,$48 ,4.40%
551,Home & Kitchen,South Africa,2,13,7.72,2.7,2011,$421 ,$842 ,7.72%
552,Clothing,USA,10,2,5.17,1.8,2019,$166 ,"$1,660 ",5.17%
553,Clothing,Egypt,1,13,6.1,3.1,2020,$178 ,$178 ,6.10%
554,Sports & Outdoors,Brazil,4,4,7.24,3.6,2024,$625 ,"$2,500 ",7.24%
555,Sports & Outdoors,Kenya,9,5,0.25,2.3,2012,$798 ,"$7,182 ",0.25%
556,Sports & Outdoors,Nigeria,9,2,5.71,3.9,2010,$40 ,$360 ,5.71%
557,Home & Kitchen,South Africa,4,13,8.84,4.9,2013,$141 ,$564 ,8.84%
558,Sports & Outdoors,Nigeria,9,1,0.17,4.6,2011,$366 ,"$3,294 ",0.17%
559,Electronics,Brazil,6,10,4.05,2.2,2015,"$1,019 ","$6,114 ",4.05%
560,Beauty & Health,Nigeria,1,11,9.26,2.3,2024,$99 ,$99 ,9.26%
561,Electronics,India,10,5,3.53,2.5,2022,$449 ,"$4,490 ",3.53%
562,Electronics,Brazil,6,9,4.59,2.6,2024,"$1,060 ","$6,360 ",4.59%
563,Sports & Outdoors,India,9,12,9.82,1.4,2010,$404 ,"$3,636 ",9.82%
564,Beauty & Health,South Africa,2,12,1.99,4,2017,$58 ,$116 ,1.99%
565,Beauty & Health,Brazil,6,5,0.65,2.5,2019,$76 ,$456 ,0.65%
566,Beauty & Health,South Africa,2,12,8.59,4.5,2015,$38 ,$76 ,8.59%
567,Home & Kitchen,India,4,11,8.68,4.7,2018,$94 ,$376 ,8.68%
568,Sports & Outdoors,Germany,8,10,4.72,1.1,2025,$471 ,"$3,768 ",4.72%
569,Beauty & Health,Germany,7,9,5.14,5,2021,$87 ,$609 ,5.14%
570,Home & Kitchen,Brazil,9,14,8.36,3.8,2015,$43 ,$387 ,8.36%
571,Clothing,China,7,13,7.39,3.1,2019,$140 ,$980 ,7.39%
572,Clothing,Germany,1,12,2.65,2.6,2016,$20 ,$20 ,2.65%
573,Home & Kitchen,Kenya,2,10,0.17,3.1,2014,$406 ,$812 ,0.17%
574,Home & Kitchen,China,6,6,4.8,2.3,2023,$76 ,$456 ,4.80%
575,Sports & Outdoors,Kenya,7,3,8.59,3.5,2017,$378 ,"$2,646 ",8.59%
576,Sports & Outdoors,Germany,3,4,8.96,1.4,2017,$52 ,$156 ,8.96%
577,Clothing,Germany,9,4,9.56,3.5,2019,$145 ,"$1,305 ",9.56%
578,Beauty & Health,Ghana,7,1,8.8,2.1,2025,$29 ,$203 ,8.80%
579,Clothing,Ghana,6,3,5.8,1.1,2018,$97 ,$582 ,5.80%
580,Beauty & Health,South Africa,6,3,4.45,3.2,2021,$30 ,$180 ,4.45%
581,Beauty & Health,Brazil,1,13,7.75,3.3,2025,$30 ,$30 ,7.75%
582,Sports & Outdoors,France,5,14,7.4,2.7,2015,$548 ,"$2,740 ",7.40%
583,Electronics,France,10,1,5.38,1.3,2010,"$1,122 ","$11,220 ",5.38%
584,Electronics,Germany,3,13,0.87,4.6,2018,"$1,214 ","$3,642 ",0.87%
585,Home & Kitchen,Nigeria,7,9,9.26,3.4,2012,$427 ,"$2,989 ",9.26%
586,Sports & Outdoors,Germany,10,11,4.56,1.5,2018,$318 ,"$3,180 ",4.56%
587,Beauty & Health,Ghana,3,1,3.63,3,2016,$77 ,$231 ,3.63%
588,Electronics,South Africa,5,9,6.3,3,2023,"$1,841 ","$9,205 ",6.30%
589,Beauty & Health,Germany,7,1,6.74,1.2,2021,$9 ,$63 ,6.74%
590,Electronics,Egypt,3,2,2.11,3.4,2022,$789 ,"$2,367 ",2.11%
591,Electronics,China,10,2,8.37,4.2,2012,"$1,435 ","$14,350 ",8.37%
592,Electronics,Nigeria,2,14,2.9,4,2018,"$1,058 ","$2,116 ",2.90%
593,Sports & Outdoors,Egypt,6,6,1.87,1.8,2023,$844 ,"$5,064 ",1.87%
594,Clothing,South Africa,8,7,4.06,4.4,2016,$182 ,"$1,456 ",4.06%
595,Beauty & Health,South Africa,4,11,7.31,2.4,2016,$41 ,$164 ,7.31%
596,Sports & Outdoors,Kenya,9,1,9.65,4.8,2016,$859 ,"$7,731 ",9.65%
597,Sports & Outdoors,UK,8,3,8.09,1.3,2011,$354 ,"$2,832 ",8.09%
598,Sports & Outdoors,Egypt,7,2,9.4,2.9,2020,$521 ,"$3,647 ",9.40%
599,Sports & Outdoors,Kenya,7,8,1.41,3.4,2013,$751 ,"$5,257 ",1.41%
600,Sports & Outdoors,Ghana,3,9,0.71,2,2019,$823 ,"$2,469 ",0.71%
601,Home & Kitchen,USA,6,13,5.58,4.1,2017,$175 ,"$1,050 ",5.58%
602,Beauty & Health,Nigeria,5,2,2.9,3.5,2021,$10 ,$50 ,2.90%
603,Sports & Outdoors,China,1,2,8.28,1.1,2011,$779 ,$779 ,8.28%
604,Beauty & Health,USA,3,10,6.72,3.4,2022,$80 ,$240 ,6.72%
605,Home & Kitchen,Brazil,1,9,9.71,3,2013,$85 ,$85 ,9.71%
606,Home & Kitchen,India,4,14,2.55,1.8,2019,$443 ,"$1,772 ",2.55%
607,Beauty & Health,Ghana,10,4,4.86,5,2017,$96 ,$960 ,4.86%
608,Electronics,Ghana,3,5,5.01,4.6,2024,"$1,002 ","$3,006 ",5.01%
609,Clothing,USA,4,13,2.39,2.2,2025,$114 ,$456 ,2.39%
610,Electronics,Egypt,9,11,5.9,3.2,2021,"$1,444 ","$12,996 ",5.90%
611,Electronics,UK,3,9,4.43,2.3,2025,"$1,368 ","$4,104 ",4.43%
612,Electronics,China,6,6,4.47,4.1,2012,$123 ,$738 ,4.47%
613,Sports & Outdoors,Egypt,6,10,3.63,4.7,2021,$576 ,"$3,456 ",3.63%
614,Home & Kitchen,USA,7,12,0.17,2.4,2015,$203 ,"$1,421 ",0.17%
615,Electronics,China,9,9,5.22,4.2,2021,$502 ,"$4,518 ",5.22%
616,Home & Kitchen,Brazil,7,9,3.35,3,2011,$387 ,"$2,709 ",3.35%
617,Beauty & Health,Egypt,1,7,0.01,2.6,2017,$36 ,$36 ,0.01%
618,Clothing,France,8,14,3.08,4.8,2017,$39 ,$312 ,3.08%
619,Beauty & Health,Egypt,5,12,2.79,3,2021,$69 ,$345 ,2.79%
620,Beauty & Health,South Africa,9,10,3.93,2.9,2022,$36 ,$324 ,3.93%
621,Sports & Outdoors,India,10,9,1.32,3.7,2010,$460 ,"$4,600 ",1.32%
622,Clothing,Kenya,5,5,5.08,2,2012,$157 ,$785 ,5.08%
